date,ticker,name,wave_stage,score,close,volume,MA20,MA50,RSI,Position52
2025-12-30,051630,진양화학,Unknown,0,2705.0,94191.0,2792.0,2737.5,38.17204301075269,0.19467264127458303
2025-12-30,042660,한화오션,Unknown,0,113700.0,941739.0,111970.0,120674.0,48.31460674157304,0.6852159468438538
2025-12-30,047050,포스코인터내셔널,Unknown,0,49550.0,262023.0,52817.5,53621.0,20.689655172413794,0.43308550185873607
2025-12-30,051910,LG화학,Unknown,0,332500.0,145948.0,359550.0,378180.0,28.828828828828833,0.611336032388664
2025-12-30,051900,LG생활건강,Unknown,0,258500.0,24359.0,265600.0,278680.0,35.48387096774192,0.039603960396039604
2025-12-30,102950,아하,Unknown,0,1837.0,1841.0,1853.9,1844.26,43.7956204379562,0.15852842809364548
2025-12-30,419530,SAMG엔터,Unknown,0,41750.0,153271.0,40037.5,45058.0,58.02197802197802,0.3406153494223951
2025-12-30,417180,핑거스토리,Unknown,0,1763.0,106565.0,1783.3,1893.5,46.3768115942029,0.04584404455869751
2025-12-30,162300,신스틸,Unknown,0,1763.0,13004.0,1781.5,1803.64,41.17647058823529,0.08968253968253968
2025-12-30,346010,타이드,Unknown,0,502.0,0.0,905.2,1104.72,25.041736227045078,0.038288288288288286
2025-12-30,198940,한주라이트메탈,Unknown,0,642.0,27347.0,661.3,680.1,28.735632183908052,0.08208955223880597
2025-12-30,425040,티이엠씨,Unknown,0,7620.0,33527.0,7585.0,8142.4,51.5625,0.3079710144927536
2025-12-30,042940,상지건설,Unknown,0,12300.0,5421509.0,11788.5,8948.2,48.082069580731485,0.21808510638297873
2025-12-30,044340,위닉스,Unknown,0,5620.0,11037.0,5821.5,5687.4,34.95145631067962,0.24766355140186916
2025-12-30,010470,오리콤,Unknown,0,5930.0,37061.0,5867.5,5810.6,61.666666666666664,0.1728395061728395
2025-12-30,034020,두산에너빌리티,Unknown,0,75400.0,2335328.0,76955.0,78958.0,46.829268292682926,0.7251717676452217
2025-12-30,032080,아즈텍WB,Unknown,0,1299.0,19955.0,1275.5,1250.6,63.02521008403361,0.23452768729641693
2025-12-30,044960,이글벳,Unknown,0,4210.0,142022.0,4373.75,4275.8,37.87878787878788,0.19130434782608696
2025-12-30,044180,KD,Unknown,0,619.0,7188947.0,613.6,612.28,53.30396475770926,0.21785334750265675
2025-12-30,045520,크린앤사이언스,Unknown,0,3435.0,7619.0,3521.0,3560.2,39.823008849557525,0.013011152416356878
2025-12-30,014570,고려제약,Unknown,0,4320.0,3431.0,4343.0,4307.2,52.17391304347826,0.18471337579617833
2025-12-30,041830,인바디,Unknown,0,32800.0,17151.0,31905.0,29875.0,55.08021390374332,0.8394160583941606
2025-12-30,046070,코다코,Unknown,0,10280.0,0.0,10280.0,10280.0,50.0,1.0
2025-12-30,036190,금화피에스시,Unknown,0,29750.0,4929.0,30727.5,30872.0,35.21126760563381,0.4692982456140351
2025-12-30,039830,오로라,Unknown,0,14550.0,36770.0,15961.0,18408.8,25.239616613418534,0.4311089774363898
2025-12-30,036670,삼양케이씨아이,Unknown,0,6460.0,10880.0,6698.0,6768.4,30.0,0.3727810650887574
2025-12-30,042510,라온시큐어,Unknown,0,9150.0,19080.0,9351.0,9614.4,45.535714285714285,0.662563359884142
2025-12-30,049480,오픈베이스,Unknown,0,2330.0,84363.0,2379.75,2411.2,44.06779661016949,0.1015625
2025-12-30,245450,씨앤에스링크,Unknown,0,1900.0,68.0,1772.45,1701.24,65.15837104072398,0.8467432950191571
2025-12-30,900260,로스웰,Unknown,0,1572.0,260211.0,1304.6,1093.34,99.21875,0.9431524547803618
2025-12-30,237750,피앤씨테크,Unknown,0,3850.0,13271.0,4023.75,4353.1,27.127659574468098,0.17121588089330025
2025-12-30,034830,한국토지신탁,Unknown,0,1260.0,357073.0,1316.75,1317.14,32.29813664596273,0.5991649269311065
2025-12-30,174880,장원테크,Unknown,0,2650.0,0.0,2650.0,2650.0,50.0,1.0
2025-12-30,191600,블루탑,Unknown,0,6640.0,0.0,6783.5,6877.4,43.36734693877551,0.18240343347639484
2025-12-30,272450,진에어,Unknown,0,6950.0,31062.0,6919.5,6980.0,49.01960784313725,0.0924170616113744
2025-12-30,092780,DYP,Unknown,0,3335.0,4153.0,3395.75,3372.0,48.466257668711656,0.1366742596810934
2025-12-30,282330,BGF리테일,Unknown,0,104700.0,29579.0,110150.0,108458.0,26.15384615384616,0.19808306709265175
2025-12-30,236030,씨알푸드,Unknown,0,1800.0,0.0,1629.25,1478.46,79.33723196881093,1.0
2025-12-30,269620,시스웍,Unknown,0,889.0,0.0,889.0,889.0,50.0,1.0
2025-12-30,285130,SK케미칼,Unknown,0,65500.0,16932.0,70205.0,70306.0,36.61971830985915,0.6625258799171843
2025-12-30,045510,정원엔시스,Unknown,0,890.0,12599.0,916.15,973.36,27.86885245901638,0.26127527216174184
2025-12-30,044780,에이치케이,Unknown,0,1370.0,3584.0,1391.35,1404.86,36.80555555555555,0.6365248226950354
2025-12-30,048830,엔피케이,Unknown,0,954.0,17297.0,961.7,1026.24,41.05263157894737,0.05228758169934641
2025-12-30,010040,한국내화,Unknown,0,2085.0,9806.0,2087.5,2099.2,51.282051282051285,0.17346938775510204
2025-12-30,407400,꿈비,Unknown,0,5060.0,1027210.0,4693.0,4797.6,61.69724770642201,0.06
2025-12-30,411080,샌즈랩,Unknown,0,6940.0,24706.0,7296.0,7668.8,20.76923076923076,0.12802768166089964
2025-12-30,418550,제이오,Unknown,0,6970.0,32236.0,7476.0,7825.4,21.276595744680847,0.019909502262443438
2025-12-30,127980,화인써키트,Unknown,0,5990.0,2605.0,6074.5,6180.4,30.882352941176478,0.3931034482758621
2025-12-30,199730,바이오인프라,Unknown,0,4755.0,8097.0,4733.75,4731.5,47.03557312252965,0.0713128038897893
2025-12-30,389020,자람테크놀로지,Unknown,0,37400.0,18401.0,36955.0,37016.0,42.07317073170732,0.2720306513409962
2025-12-30,282720,금양그린파워,Unknown,0,11090.0,10015.0,11767.0,12389.8,31.558935361216726,0.48628048780487804
2025-12-30,356680,엑스게이트,Unknown,0,7640.0,106889.0,7896.5,8309.8,38.58695652173913,0.2503937007874016
2025-12-30,451800,한화리츠,Unknown,0,4110.0,41215.0,4125.0,4061.6,33.783783783783775,0.8214285714285714
2025-12-30,446150,유안타제12호스팩,Unknown,0,2125.0,34493.0,2211.5,2267.6,7.142857142857139,0.9081196581196581
2025-12-30,018680,서울제약,Unknown,0,3075.0,5572.0,3091.5,3075.9,52.38095238095237,0.1781818181818182
2025-12-30,037950,엘컴텍,Unknown,0,796.0,204064.0,768.15,784.9,62.87878787878788,0.11855670103092783
2025-12-30,043340,에쎈테크,Unknown,0,400.0,16643.0,409.8,421.74,23.68421052631578,0.03571428571428571
2025-12-30,045100,한양이엔지,Unknown,0,21350.0,36501.0,21187.5,20689.8,52.4390243902439,0.8588709677419355
2025-12-30,239340,이스트에이드,Unknown,0,1577.0,9658.0,1583.6,1706.52,45.22613065326633,0.11809145129224652
2025-12-30,148250,알엔투테크놀로지,Unknown,0,3220.0,105395.0,4768.25,5727.9,5.7093425605536225,0.017991004497751123
2025-12-30,038950,파인디지털,Unknown,0,3205.0,10539.0,3201.75,3236.6,57.4712643678161,0.1598173515981735
2025-12-30,039020,이건홀딩스,Unknown,0,4340.0,110661.0,4276.5,4326.4,67.30769230769232,0.5625
2025-12-30,038620,위즈코프,Unknown,0,592.0,83995.0,588.45,574.76,55.434782608695656,0.06521739130434782
2025-12-30,038530,케이바이오,Unknown,0,241.0,129258.0,245.6,249.08,30.434782608695656,0.1524390243902439
2025-12-30,041190,우리기술투자,Unknown,0,7380.0,309028.0,7762.0,8335.6,35.42857142857143,0.25
2025-12-30,032820,우리기술,Unknown,0,3655.0,1426908.0,3831.0,4063.0,37.16814159292036,0.5309862551241862
2025-12-30,042110,에스씨디,Unknown,0,1274.0,79883.0,1319.15,1287.42,20.754716981132077,0.191044776119403
2025-12-30,043200,파루,Unknown,0,773.0,84376.0,814.55,912.68,12.844036697247702,0.19423472889498972
2025-12-30,009300,삼아제약,Unknown,0,15650.0,15348.0,16276.0,16466.8,25.714285714285722,0.06493506493506493
2025-12-30,043610,KT지니뮤직,Unknown,0,1870.0,21256.0,1894.75,1871.16,46.42857142857143,0.16156670746634028
2025-12-30,007370,진양제약,Unknown,0,5050.0,34113.0,5205.0,5272.2,43.51851851851852,0.018134715025906734
2025-12-30,043100,알파AI,Unknown,0,1687.0,372637.0,1831.8,1861.68,24.58333333333333,0.11737193763919822
2025-12-30,045060,오공,Unknown,0,2375.0,7573.0,2332.75,2339.0,71.875,0.1875
2025-12-30,039860,나노엔텍,Unknown,0,6080.0,1842313.0,4443.0,3682.8,76.90322580645162,0.812987012987013
2025-12-30,419050,삼기에너지솔루션즈,Unknown,0,1690.0,155814.0,1829.15,1950.1,19.69696969696969,0.19425087108013936
2025-12-30,408900,스튜디오미르,Unknown,0,2995.0,56117.0,3058.75,3382.7,46.07843137254902,0.19971469329529243
2025-12-30,036690,코맥스,Unknown,0,2885.0,0.0,2885.0,2885.0,50.0,1.0
2025-12-30,036830,솔브레인홀딩스,Unknown,0,37300.0,18352.0,40212.5,41142.0,16.04938271604938,0.5072463768115942
2025-12-30,039240,경남스틸,Unknown,0,2750.0,28261.0,2804.0,2801.3,42.622950819672134,0.02040816326530612
2025-12-30,039610,화성밸브,Unknown,0,8120.0,76859.0,7866.5,8196.2,58.78787878787879,0.19666048237476808
2025-12-30,032500,케이엠더블유,Unknown,0,14600.0,116914.0,15369.5,15401.6,49.00542495479205,0.64822460776218
2025-12-30,036480,대성미생물,Unknown,0,7290.0,704.0,7311.0,7286.0,48.48484848484848,0.09641873278236915
2025-12-30,037760,쎄니트,Unknown,0,1779.0,3997.0,1714.15,1712.38,59.55056179775281,0.8396039603960396
2025-12-30,038680,에스넷,Unknown,0,3385.0,17367.0,3523.75,3614.9,32.432432432432435,0.020253164556962026
2025-12-30,448830,미래에셋비전스팩3호,Unknown,0,3200.0,0.0,3249.5,2628.1,3.906249999999986,0.8010012515644556
2025-12-30,318160,셀바이오휴먼텍,Unknown,0,8000.0,45373.0,8669.0,8922.4,29.896907216494853,0.5858407079646017
2025-12-30,393210,토마토시스템,Unknown,0,5190.0,391970.0,5358.0,5650.2,44.24242424242425,0.20159362549800797
2025-12-30,298830,슈어소프트테크,Unknown,0,8000.0,1789749.0,6900.0,5787.4,69.68911917098445,0.8007968127490039
2025-12-30,417790,트루엔,Unknown,0,8170.0,13520.0,8309.0,8156.0,45.16129032258064,0.20168067226890757
2025-12-30,456190,큐라켐,Unknown,0,7000.0,0.0,7040.0,7108.0,50.0,0.010101010101010102
2025-12-30,434480,모니터랩,Unknown,0,3950.0,30313.0,4065.25,4143.3,30.303030303030297,0.2946859903381642
2025-12-30,038880,아이에이,Unknown,0,151.0,1189720.0,161.3,166.8,15.0,0.014285714285714285
2025-12-30,036930,주성엔지니어링,Unknown,0,27550.0,236023.0,28307.5,29074.0,37.70491803278688,0.08645533141210375
2025-12-30,035890,서희건설,Unknown,0,1623.0,0.0,1623.0,1623.0,50.0,0.776555023923445
2025-12-30,036710,심텍홀딩스,Unknown,0,2725.0,188173.0,2838.5,3281.9,25.247524752475243,0.45681330472103004
2025-12-30,038010,제일테크노스,Unknown,0,5790.0,14386.0,6132.5,6306.6,25.974025974025977,0.09836065573770492
2025-12-30,037350,성도이엔지,Unknown,0,6120.0,41236.0,6218.5,5615.2,45.51282051282052,0.8162544169611308
2025-12-30,271830,팸텍,Unknown,0,1784.0,174786.0,1909.2,2045.74,14.265927977839326,0.258631512868801
2025-12-30,285800,진영,Unknown,0,1599.0,37025.0,1682.25,1775.08,23.396226415094347,0.009325044404973356
2025-12-30,405920,나라셀라,Unknown,0,2420.0,6952.0,2340.0,2333.0,67.53246753246754,0.23357664233576642
2025-12-30,439090,마녀공장,Unknown,0,13730.0,14590.0,14058.5,14818.2,34.11764705882352,0.052572706935123045
2025-12-30,460860,동국제강,Unknown,0,8250.0,111420.0,8526.0,8469.6,43.84615384615385,0.10752688172043011
2025-12-30,303360,프로티아,Unknown,0,6090.0,44675.0,6029.5,5447.4,56.59340659340659,0.8099762470308789
2025-12-30,460850,동국씨엠,Unknown,0,5330.0,21649.0,5457.5,5377.0,38.46153846153846,0.13274336283185842
2025-12-30,450050,하이제8호스팩,Unknown,0,2100.0,3109.0,2102.8,2102.16,45.45454545454546,0.8636363636363636
2025-12-30,296520,가이아코퍼레이션,Unknown,0,563.0,0.0,655.85,729.08,47.06867671691792,0.17648902821316614
2025-12-30,451700,엔에이치스팩29호,Unknown,0,2105.0,0.0,2105.0,2104.3,50.0,0.9952718676122931
2025-12-30,037370,EG,Unknown,0,5480.0,7564.0,5629.5,5779.6,33.33333333333333,0.13438735177865613
2025-12-30,378340,필에너지,Unknown,0,12240.0,37624.0,13241.0,13800.0,13.286713286713294,0.005361930294906166
2025-12-30,456490,교보14호스팩,Unknown,0,2100.0,16449.0,2101.0,2151.7,42.857142857142854,0.20754716981132076
2025-12-30,456570,아이엠지티,Unknown,0,20850.0,1161.0,18131.0,13953.2,75.15527950310559,0.8658764815970056
2025-12-30,321370,센서뷰,Unknown,0,1336.0,15676855.0,1078.7,1118.6,70.43010752688173,0.42019837691614065
2025-12-30,432430,와이랩,Unknown,0,4105.0,8726.0,4214.0,4360.7,38.28125,0.05114401076716016
2025-12-30,455910,SK증권제9호스팩,Unknown,0,2090.0,15046.0,2095.0,2095.7,37.5,0.5909090909090909
2025-12-30,450940,유안타제14호스팩,Unknown,0,2085.0,50.0,2095.35,2094.88,31.707317073170742,0.8130841121495327
2025-12-30,035290,골드앤에스,Unknown,0,636.0,132326.0,429.95,397.58,100.0,0.9271137026239067
2025-12-30,027050,코리아나,Unknown,0,2310.0,87576.0,2293.0,2353.3,51.612903225806456,0.12269938650306748
2025-12-30,036090,위지트,Unknown,0,617.0,210249.0,634.05,644.98,32.075471698113205,0.04583333333333333
2025-12-30,036460,한국가스공사,Unknown,0,39150.0,199562.0,41280.0,41519.0,21.42857142857143,0.4835443037974684
2025-12-30,003220,대원제약,Unknown,0,12000.0,26610.0,12369.5,12715.8,15.90909090909092,0.005089058524173028
2025-12-30,037400,우리엔터프라이즈,Unknown,0,987.0,46340.0,998.9,995.8,32.55813953488372,0.20092378752886836
2025-12-30,036180,지더블유바이텍,Unknown,0,577.0,0.0,577.0,577.0,50.0,1.0
2025-12-30,036170,에이치엠넥스,Unknown,0,837.0,36611.0,855.7,859.14,37.333333333333336,0.14963503649635038
2025-12-30,005290,동진쎄미켐,Unknown,0,36850.0,317391.0,37547.5,37762.0,40.816326530612244,0.6148148148148148
2025-12-30,042000,카페24,Unknown,0,30200.0,44830.0,32370.0,33407.0,28.02547770700636,0.018633540372670808
2025-12-30,900270,헝셩그룹,Unknown,0,198.0,952193.0,199.9,208.08,40.54054054054053,0.11904761904761904
2025-12-30,249420,일동제약,Unknown,0,38400.0,1240288.0,35390.0,30354.0,64.69594594594594,0.8086330935251799
2025-12-30,234920,자이글,Unknown,0,5310.0,0.0,5310.0,5327.5,50.0,0.7718023255813954
2025-12-30,204210,스타에스엠리츠,Unknown,0,2035.0,0.0,2035.0,2035.0,50.0,0.6817420435510888
2025-12-30,229640,LS에코에너지,Unknown,0,34600.0,101865.0,35910.0,38858.0,38.70967741935484,0.3373015873015873
2025-12-30,250930,예선테크,Unknown,0,496.0,29147.0,513.0,519.68,36.36363636363636,0.30392156862745096
2025-12-30,241590,화승엔터프라이즈,Unknown,0,4955.0,80715.0,5075.75,5102.2,50.0,0.044097693351424695
2025-12-30,201490,미투온,Unknown,0,3610.0,266695.0,3676.75,4203.8,48.75776397515528,0.4381067961165049
2025-12-30,238090,앤디포스,Unknown,0,1863.0,14644.0,1888.55,1805.92,40.203562340966926,0.2027363184079602
2025-12-30,050960,수산아이앤티,Unknown,0,9680.0,11489.0,9378.5,9423.4,65.71428571428572,0.05553413035094485
2025-12-30,950140,잉글우드랩,Unknown,0,11200.0,33530.0,11983.5,12612.2,25.0,0.4561904761904762
2025-12-30,072990,에이치시티,Unknown,0,5620.0,57965.0,5886.0,9183.0,34.32835820895522,0.014925373134328358
2025-12-30,189300,인텔리안테크,Unknown,0,58700.0,76776.0,50347.5,46263.0,74.21875,0.8254437869822485
2025-12-30,354320,알멕,Unknown,0,20200.0,5636.0,20119.5,20453.8,51.65562913907284,0.08496732026143791
2025-12-30,274400,이노시뮬레이션,Unknown,0,4205.0,4656.0,3999.0,3972.3,68.85245901639344,0.2156398104265403
2025-12-30,035150,백산,Unknown,0,13100.0,17576.0,13332.0,13301.8,42.285714285714285,0.17391304347826086
2025-12-30,006650,대한유화,Unknown,0,144900.0,39536.0,147235.0,142124.0,53.415061295971974,0.8074245939675174
2025-12-30,006840,AK홀딩스,Unknown,0,8740.0,4233.0,8928.5,9257.2,36.26373626373627,0.05742574257425743
2025-12-30,034940,조아제약,Unknown,0,1007.0,17164.0,1004.2,1035.5,50.57471264367816,0.24772313296903462
2025-12-30,012790,신일제약,Unknown,0,6090.0,25561.0,6183.0,6034.0,47.05882352941176,0.20361990950226244
2025-12-30,035610,솔본,Unknown,0,3640.0,147572.0,3595.0,3769.3,52.47524752475247,0.13157894736842105
2025-12-30,035620,바른손이앤에이,Unknown,0,370.0,117462.0,388.1,404.96,35.44303797468355,0.017857142857142856
2025-12-30,009540,HD한국조선해양,Unknown,0,406000.0,79562.0,425375.0,432530.0,33.06122448979592,0.7134067357512953
2025-12-30,033780,케이티앤지,Unknown,0,142600.0,114829.0,143875.0,141186.0,53.11203319502075,0.8586762075134168
2025-12-30,035810,이지홀딩스,Unknown,0,4450.0,110003.0,4640.25,4347.7,23.148148148148152,0.8236607142857143
2025-12-30,027830,대성창투,Unknown,0,1579.0,138237.0,1611.5,1579.5,49.134199134199136,0.07294117647058823
2025-12-30,036120,서울평가정보,Unknown,0,2080.0,25680.0,2138.25,2129.5,50.0,0.08421052631578947
2025-12-30,454640,하나29호스팩,Unknown,0,2090.0,31128.0,2097.25,2102.1,37.5,0.5161290322580645
2025-12-30,440320,오픈놀,Unknown,0,3805.0,6523.0,3959.75,4032.9,35.38461538461537,0.00968109339407745
2025-12-30,267790,배럴,Unknown,0,3775.0,6152.0,3702.25,3681.1,65.93406593406593,0.19638242894056848
2025-12-30,219420,링크제니시스,Unknown,0,5050.0,30859.0,5059.5,5012.9,46.05263157894736,0.14507772020725387
2025-12-30,373170,엠아이큐브솔루션,Unknown,0,7100.0,3070.0,6884.5,7028.8,57.861635220125784,0.13596491228070176
2025-12-30,440110,파두,Unknown,0,21250.0,0.0,23095.0,23990.0,10.588235294117652,0.7340241796200345
2025-12-30,030190,NICE평가정보,Unknown,0,17130.0,38376.0,17370.0,16149.0,53.37837837837837,0.8120713305898491
2025-12-30,448710,코츠테크놀로지,Unknown,0,16710.0,24907.0,16289.0,16904.2,59.01060070671378,0.2085808580858086
2025-12-30,457940,SK증권제10호스팩,Unknown,0,2090.0,5018.0,2092.0,2092.6,33.33333333333333,0.5652173913043478
2025-12-30,210120,캔버스엔,Unknown,0,1171.0,321362.0,1472.65,1606.64,17.550505050505052,0.04503846153846154
2025-12-30,092790,넥스틸,Unknown,0,9090.0,127760.0,9583.5,10574.8,36.82310469314079,0.15499124343257442
2025-12-30,418250,시큐레터,Unknown,0,6550.0,0.0,6550.0,6550.0,50.0,1.0
2025-12-30,458610,한국제12호스팩,Unknown,0,2095.0,522.0,2095.5,2110.7,41.17647058823529,0.3235294117647059
2025-12-30,355390,크라우드웍스,Unknown,0,3400.0,59696.0,4329.25,4773.7,30.508474576271183,0.17329255861365953
2025-12-30,444920,유안타제11호스팩,Unknown,0,2080.0,1083.0,2085.1,2085.48,41.66666666666667,0.8461538461538461
2025-12-30,019490,엑시큐어하이트론,Unknown,0,541.0,0.0,541.0,580.1,50.0,0.14621621621621622
2025-12-30,034810,해성산업,Unknown,0,8400.0,56619.0,8224.5,7737.4,60.75949367088607,0.8028571428571428
2025-12-30,005160,동국산업,Unknown,0,2720.0,102740.0,2878.5,2925.2,27.77777777777777,0.008830022075055188
2025-12-30,035080,그래디언트,Unknown,0,11340.0,6692.0,11767.5,12251.2,35.95505617977528,0.06598984771573604
2025-12-30,033250,체시스,Unknown,0,1010.0,25743.0,1031.95,1048.66,30.107526881720432,0.06406685236768803
2025-12-30,032980,바이온,Unknown,0,604.0,0.0,604.0,604.0,50.0,0.8140161725067385
2025-12-30,033100,제룡전기,Unknown,0,35150.0,80418.0,36222.5,36456.0,48.1981981981982,0.2304635761589404
2025-12-30,023590,다우기술,Unknown,0,38600.0,20176.0,38297.5,37889.0,56.63430420711974,0.8491552695092518
2025-12-30,018670,SK가스,Unknown,0,226500.0,4341.0,236625.0,247180.0,25.373134328358205,0.33181818181818185
2025-12-30,015710,코콤,Unknown,0,3470.0,28563.0,3622.0,3644.0,28.767123287671225,0.03927492447129909
2025-12-30,024890,대원화성,Unknown,0,726.0,47739.0,718.75,767.26,57.142857142857146,0.05918367346938776
2025-12-30,013810,스페코,Unknown,0,2350.0,123845.0,2390.0,2472.4,46.01769911504425,0.02506265664160401
2025-12-30,033320,제이씨현시스템,Unknown,0,4135.0,30313.0,4216.75,4402.4,40.14598540145986,0.026836158192090395
2025-12-30,033310,엠투엔,Unknown,0,1812.0,78008.0,1861.5,1845.48,34.66135458167331,0.16826923076923078
2025-12-30,033160,엠케이전자,Unknown,0,8280.0,27771.0,8368.0,8750.8,40.12738853503185,0.40734265734265734
2025-12-30,029460,케이씨,Unknown,0,25700.0,20095.0,25102.5,25585.0,61.76470588235294,0.6706586826347305
2025-12-30,033500,동성화인텍,Unknown,0,25300.0,93886.0,26365.0,28316.0,42.5414364640884,0.7376093294460642
2025-12-30,033540,파라텍,Unknown,0,1102.0,86311.0,1134.4,1142.24,35.185185185185176,0.04865938430983118
2025-12-30,025770,한국정보통신,Unknown,0,7630.0,11001.0,7911.5,8012.2,21.917808219178085,0.059748427672955975
2025-12-30,446440,에피바이오텍,Unknown,0,14540.0,97.0,14878.0,15513.4,24.444444444444443,0.5255319148936171
2025-12-30,429270,시지트로닉스,Unknown,0,4625.0,59019.0,4662.25,4850.5,50.141643059490086,0.1761904761904762
2025-12-30,010600,웰바이오텍,Unknown,0,545.0,0.0,545.0,545.0,50.0,1.0
2025-12-30,457630,대신밸런스제16호스팩,Unknown,0,2080.0,1064.0,2083.75,2095.7,45.45454545454546,0.9541284403669725
2025-12-30,455310,한화플러스제4호스팩,Unknown,0,2080.0,2146.0,2081.45,2081.28,42.857142857142854,0.9881235154394299
2025-12-30,452670,상상인제4호스팩,Unknown,0,2077.0,1208.0,2079.9,2080.9,41.379310344827594,0.8686131386861314
2025-12-30,465770,STX그린로지스,Unknown,0,5690.0,16830.0,6249.0,6529.8,4.597701149425276,0.4588709677419355
2025-12-30,384470,코어라인소프트,Unknown,0,4085.0,100096.0,3893.5,3851.0,61.43617021276596,0.0994047619047619
2025-12-30,403490,우듬지팜,Unknown,0,1544.0,109941.0,1570.35,1592.42,49.146757679180894,0.20309810671256454
2025-12-30,450520,인스웨이브,Unknown,0,3325.0,10821.0,3444.25,3599.3,32.72727272727272,0.0034423407917383822
2025-12-30,430690,한싹,Unknown,0,4810.0,36453.0,5049.0,5268.7,31.111111111111114,0.2971698113207547
2025-12-30,452980,신한제11호스팩,Unknown,0,2080.0,6570.0,2078.35,2078.04,50.0,0.9354838709677419
2025-12-30,443250,레뷰코퍼레이션,Unknown,0,10440.0,12344.0,11274.5,10466.6,43.069306930693074,0.232
2025-12-30,462020,에이치엠씨제6호스팩,Unknown,0,2075.0,251.0,2078.35,2078.04,40.0,0.8913043478260869
2025-12-30,008290,원풍물산,Unknown,0,463.0,8554.0,468.85,488.38,39.70588235294118,0.11952191235059761
2025-12-30,011790,SKC,Unknown,0,104500.0,91442.0,109020.0,112906.0,31.48148148148148,0.19558359621451105
2025-12-30,031310,아이즈비전,Unknown,0,1470.0,51329.0,1494.25,1467.18,50.333333333333336,0.07187993680884676
2025-12-30,019210,와이지-원,Unknown,0,5310.0,36296.0,5572.0,5294.8,31.578947368421055,0.23837209302325582
2025-12-30,005320,온타이드,Unknown,0,454.0,53156.0,475.8,483.74,27.39726027397259,0.12284482758620689
2025-12-30,028050,삼성E&A,Unknown,0,23850.0,537508.0,25040.0,25910.0,40.259740259740255,0.5241427571728482
2025-12-30,015360,INVENI,Unknown,0,66500.0,3080.0,67570.0,64386.0,41.904761904761905,0.83984375
2025-12-30,023150,MH에탄올,Unknown,0,4880.0,3924.0,5019.5,4999.1,32.89473684210526,0.16317991631799164
2025-12-30,031860,디에이치엑스컴퍼니,Unknown,0,690.0,206389.0,661.0,712.86,62.7906976744186,0.054730258014073496
2025-12-30,025530,에스제이엠홀딩스,Unknown,0,3770.0,13570.0,3846.75,3772.3,42.50000000000001,0.8046511627906977
2025-12-30,012340,뉴인텍,Unknown,0,481.0,253132.0,520.8,475.66,52.62054507337526,0.24848484848484848
2025-12-30,012320,경동인베스트,Unknown,0,51900.0,1184.0,52110.0,52412.0,54.794520547945204,0.07984790874524715
2025-12-30,032280,삼일,Unknown,0,1404.0,7750.0,1413.35,1396.74,36.363636363636374,0.04891555145362252
2025-12-30,028080,휴맥스홀딩스,Unknown,0,1642.0,26091.0,1579.8,1607.92,66.66666666666666,0.04813929668828952
2025-12-30,032580,피델릭스,Unknown,0,1086.0,2611813.0,1100.0,1137.16,38.63636363636364,0.05543237250554324
2025-12-30,024900,디와이덕양,Unknown,0,2075.0,35874.0,2186.75,2223.8,23.33333333333333,0.034334763948497854
2025-12-30,032800,판타지오,Unknown,0,487.0,86934.0,506.1,506.18,25.352112676056336,0.06315789473684211
2025-12-30,032850,비트컴퓨터,Unknown,0,4705.0,29574.0,4836.25,4795.8,35.41666666666667,0.1891025641025641
2025-12-30,032750,삼진,Unknown,0,3765.0,5629.0,3683.75,3703.9,71.17117117117117,0.12993039443155452
2025-12-30,025890,한국주강,Unknown,0,1793.0,118948.0,1764.4,1774.28,53.93665158371041,0.23413897280966767
2025-12-30,272550,삼양패키징,Unknown,0,13630.0,8774.0,14093.5,14110.4,40.211640211640216,0.24197002141327623
2025-12-30,066360,체리부로,Unknown,0,752.0,64842.0,742.4,741.4,66.66666666666666,0.12224938875305623
2025-12-30,234300,에스트래픽,Unknown,0,3480.0,53212.0,3555.75,3603.3,26.785714285714278,0.04950495049504951
2025-12-30,260930,씨티케이,Unknown,0,4610.0,45863.0,4628.5,4780.5,48.10126582278481,0.22696629213483147
2025-12-30,251280,안지오랩,Unknown,0,2460.0,701.0,2595.0,3411.9,39.80582524271844,0.027149321266968326
2025-12-30,900290,GRT,Unknown,0,3185.0,135494.0,3165.75,2944.2,44.444444444444436,0.2208
2025-12-30,396470,워트,Unknown,0,7310.0,3100989.0,6948.5,7271.4,63.114754098360656,0.22271714922049
2025-12-30,221800,유투바이오,Unknown,0,3955.0,101093.0,4800.0,4836.0,7.457627118644069,0.2707948243992606
2025-12-30,240600,유진테크놀로지,Unknown,0,3820.0,16002.0,4069.25,4114.4,21.96969696969697,0.0008920606601248885
2025-12-30,188260,세니젠,Unknown,0,1950.0,11200.0,2015.45,2107.82,18.637992831541226,0.01006108515989939
2025-12-30,464680,KB제27호스팩,Unknown,0,2062.0,10073.0,2065.1,2065.06,39.473684210526315,0.8807947019867549
2025-12-30,088280,쏘닉스,Unknown,0,1672.0,43694.0,1833.8,1993.56,20.967741935483872,0.009777777777777778
2025-12-30,372320,큐로셀,Unknown,0,44550.0,141251.0,44560.0,41762.0,56.20155038759691,0.8237623762376237
2025-12-30,413640,비아이매트릭스,Unknown,0,9450.0,16086.0,9953.0,11103.4,35.59322033898306,0.1297846889952153
